,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p51049,0.07686251812241558,0.0902896232446789,0.12189553961433831,1.402781560197966e-06,0.017074140307325594,8.882726889840425e-10,0.6912941712620705,0.0015828796689113548,0.0009997241104268096
p51173,0.11929295162361103,0.37235454519369515,0.04387225301517465,4.879783312890325e-06,0.002056630871712359,3.515262165929452e-09,0.4516438924314589,0.006445693667596639,0.004329149898176062
p51191,0.11286933344971696,0.39832771658226923,0.03638716060896565,5.849674281033507e-06,0.0015625046951398102,4.291301711689569e-09,0.43761098020431793,0.007869052155636613,0.005367398338370922
p51161,0.12151027627349077,0.20607607498971972,0.0840986747354141,3.002575443191464e-06,0.006085237928648796,2.0157823577773285e-09,0.576237212811259,0.0036493057399520795,0.002340212930289835
p51015,0.12988047596195362,0.10884209306868196,0.16904634330545076,2.1271218425466943e-06,0.014191148076823553,1.2397660022289086e-09,0.574725368314757,0.0020827076314736364,0.0012297352792509785
p51590,0.07511203079532414,0.18831857740595587,0.057169778139343985,2.145766825303767e-06,0.006217083860792919,1.5499594580705247e-09,0.6683701837732429,0.0028424901346439453,0.0019677085739115948
p51670,0.05069975824062989,0.0610334462189258,0.12027291332688932,8.678793646441408e-07,0.022013092428798783,5.577004070250834e-10,0.7443263658654533,0.0010044729082197945,0.0006490825740181852
p51083,0.06999933677038342,0.15039797126489943,0.06870088241158213,1.7920993325755103e-06,0.008603836285424507,1.2595268914876867e-09,0.6984213026264964,0.0023084329129945654,0.0015664443693600208
p51740,0.028686166528378822,0.03931828318206085,0.12879821849267392,5.006375473971321e-07,0.021997382857347206,3.346620225753107e-10,0.7801790642123846,0.000610838359870498,0.0004095453950745764
p51171,0.12969353927909594,0.060204308698809696,0.2642150977964748,1.631879577901023e-06,0.02278701923117712,9.181475973255472e-10,0.5211005864271051,0.0012803008955328539,0.0007175148740790703
p51678,0.12402648995683238,0.14090114084773794,0.1293483267004036,2.4076420606023274e-06,0.010563933748464559,1.494228023825821e-09,0.5909545109547343,0.0026100104277266825,0.001593178227811916
p51001,0.0282923236442615,0.021848284418868373,0.24127125976313993,3.750092678598006e-07,0.04119263572960305,2.1915267477258937e-10,0.6667739982370599,0.00038234263970167236,0.000238780338945269
p51003,0.10427011624966649,0.08873037852392775,0.16379383655487226,1.646486569849966e-06,0.018191058912313585,9.723208779237233e-10,0.6223525391814307,0.0016611128136140305,0.000999310305284533
p51043,0.10198188206951517,0.04061291821793823,0.3149988860137445,1.2348801210353888e-06,0.03223576669498074,7.393765915250974e-10,0.508795182008368,0.0008842824472198619,0.0004898469287359987
p51081,0.04209407545822473,0.07792301193429489,0.07999847152835757,9.321885733394187e-07,0.01425097513624447,6.488556948360888e-10,0.7837312302767445,0.0011891888225771202,0.0008121140061276698
p51053,0.051882550138827234,0.07669700753025009,0.09511248688321813,1.0128981020030637e-06,0.017537263137893572,6.72841419986071e-10,0.7567410667265378,0.0012232353135382826,0.0008053766987913644
p51710,0.028081548608745004,0.03655834233659261,0.1372258920197052,4.737489356382872e-07,0.023420115477690944,3.1365001339146196e-10,0.7737610831038212,0.0005714748354169673,0.0003810695554424181
p51155,0.1274478637005867,0.2757969954219323,0.0644049343055469,3.7230668818663834e-06,0.003769503690901055,2.5866383376052626e-09,0.5207614486285569,0.004723138368190549,0.0030923902307654853
p51051,0.15157986470137522,0.37370684344383137,0.042560186594021984,7.3386964882126185e-06,0.0015052262661069845,5.160519717653208e-09,0.41517540901932215,0.009417126691337195,0.006047999426997342
p51007,0.06526883303928195,0.08469884169027986,0.11056235074851274,1.2202838096149193e-06,0.017572330055142252,7.881647405195758e-10,0.7195670583092708,0.0014181344370436766,0.0009112306484944789
p51520,0.10396559641178237,0.4203936073092456,0.031706065061628444,6.281607536210922e-06,0.0013285559187527773,4.672198795140157e-09,0.42812436699855155,0.008552415127862234,0.0059231068924420795
p51023,0.12696369322508338,0.17211991475031285,0.10636727934136073,2.7752206299429284e-06,0.007931717246712405,1.7875285038032942e-09,0.58145485281021,0.003179821130540676,0.001979944487621368
p51720,0.13419461091718524,0.38427902049451496,0.035571865632934505,8.49527754318561e-06,0.001246724651266783,6.13218479326997e-09,0.42604066320872785,0.011240251101699792,0.007418362583942755
p51790,0.1268590880823614,0.10575093368801347,0.1698036123825972,2.0615737900579717e-06,0.014729672160539387,1.2011493939278333e-09,0.5796412177927943,0.002019485717772743,0.0011939274009821433
p51830,0.039152171047970453,0.04416627160215364,0.146639079569312,6.271201048454388e-07,0.025650707559301877,4.0025686308381684e-10,0.7432031894546589,0.0007208304766769454,0.00046712276956442075
p51139,0.12087601311386299,0.06654002582860676,0.23312701371078487,1.5846879718604226e-06,0.02260079200696453,8.613268840720809e-10,0.5547409701889741,0.0013445352955376683,0.0007690643059702834
p51193,0.05356034822950798,0.0361409437701738,0.20192416062309046,7.045469238469728e-07,0.039291783343599354,3.9776683463507617e-10,0.6679996134881667,0.0006743819707898454,0.00040806362998127365
p51163,0.12538241488235408,0.13996630742888916,0.13193011763788987,2.4136548902637656e-06,0.010664789760391627,1.4910769757927422e-09,0.5878767772701317,0.0025969869765011433,0.0015801908978750466
p51125,0.10475652638232875,0.11040988490774378,0.13773340725918115,1.9018697089532348e-06,0.014196929817932729,1.1697283795041812e-09,0.6296062448008914,0.0020427786113492046,0.001252325181135601
p51135,0.06125811535796101,0.09267219683362878,0.0966317627588145,1.2449963258057666e-06,0.015444033424074471,8.253496316839183e-10,0.7315149698643669,0.0014979599611103134,0.0009797159783685174
p51690,0.08818200448885728,0.22516157272577503,0.057067616412806235,2.5953920272359984e-06,0.0051402974817463375,1.8652583220763447e-09,0.6186798300545793,0.0034212294580670288,0.00234485212088323
p51011,0.08742698406341275,0.12208129719980261,0.10571216371386546,1.796436543431204e-06,0.012331005206731928,1.1694001672970054e-09,0.6690017402832064,0.002102695542517671,0.0013423163845197208
p51065,0.08925038734209104,0.08197279522904492,0.15001711222282052,1.444915111389558e-06,0.01940741907877686,8.731509984067822e-10,0.6569030867103142,0.0015177047395698135,0.0009300488891202436
p51195,0.13703415310412695,0.38674166656329423,0.03622810718852068,8.417766735059711e-06,0.0012578552467652692,6.045054867697232e-09,0.4203953990073433,0.011074742403467699,0.007259652674691784
p51630,0.07589502942672581,0.048565156875921306,0.2075949808383526,1.0006408394851976e-06,0.03278653108743451,5.549536693591599e-10,0.6336884593131547,0.0009219462123816688,0.000546895050236252
p51115,0.03370453308539143,0.033100918339697596,0.17946489731489162,4.966264647683858e-07,0.030889576418673098,3.0829225194399337e-10,0.721936259245724,0.0005505697816329864,0.00035274887923210325
p51099,0.06538072978220748,0.04158602219971985,0.20872229744137474,8.511353819889541e-07,0.03716220069703571,4.71215679057884e-10,0.6458942043558874,0.0007855214642389484,0.0004681724529381315
p51147,0.07262810637078448,0.10875482041632714,0.09894759157536497,1.5014389856338045e-06,0.013626124264385359,9.908921063933128e-10,0.703085072570363,0.001793643693697491,0.0011631386791998509
p51640,0.10210178917429483,0.33400930120156247,0.045556406544770216,3.783038575717247e-06,0.0027388507271092224,2.7595180065045238e-09,0.5070508619805159,0.005060216856226783,0.0034787877174268303
p51031,0.08929346183491424,0.14579433835901184,0.09146752562323235,2.0031244600642565e-06,0.009914729617813915,1.3378557298394256e-09,0.659528869843016,0.0024259840491956267,0.0015730862105004413
p51680,0.09996392568717036,0.14118013854781689,0.10357484307024745,2.123334130335749e-06,0.010363038413967613,1.3846125535642545e-09,0.6408486829812405,0.002486950763975987,0.0015802958168382266
p51109,0.08422619480207971,0.06796257375767746,0.1666706600944326,1.2511969371914201e-06,0.023594934756304472,7.366887322694853e-10,0.6555121023535554,0.0012647289956843571,0.0007675533066400108
p51021,0.14309481634242585,0.294808601192792,0.06199426729025739,4.4305834439450615e-06,0.0030603355921507355,3.067527819254418e-09,0.48782599135526034,0.0055908482705097975,0.0036207063056323107
p51730,0.050535054060713826,0.06555236382689408,0.11135916830813573,9.040313770900468e-07,0.02037331174179555,5.886093068229298e-10,0.7504216936759517,0.001064478416876901,0.0006930253496458561
p51175,0.03607391637956508,0.060734275149844565,0.09623369476310216,7.393277551057943e-07,0.016769318195402342,5.084323999271976e-10,0.7886242966113135,0.0009311192686626,0.0006326397959222986
p51800,0.02997734224799691,0.046858850072504024,0.10951450367659987,5.733711856011049e-07,0.01876165718795619,3.9225728464428106e-10,0.7936806341082232,0.0007182173511525649,0.00048822159212430337
p51059,0.07280555560946157,0.03447301167724615,0.28365209213306547,8.892294795151702e-07,0.04266650732427706,5.247177557384406e-10,0.5653104676031341,0.0006950409171146456,0.000396434981503678
p51105,0.10844695351223235,0.4128471733124965,0.02659248949921364,1.082305986797627e-05,0.0008946132166112688,8.056722833250862e-09,0.4263768840926269,0.014757827660974677,0.010073227589253853
p51185,0.1514159930718815,0.3146204863866526,0.055678486752003764,5.332043937362875e-06,0.002402802788030061,3.715203617698203e-09,0.46472016050328224,0.006775935385218898,0.004380799353790131
p51107,0.08620002192231868,0.035207259085456424,0.3177306260160915,1.0414530976275958e-06,0.03840375983396261,6.30269667850957e-10,0.5212889640533975,0.000750162704362245,0.0004181643010438891
p51199,0.03477222375826592,0.03871600799619316,0.1576981710996924,5.462258963203459e-07,0.027181165115841625,3.484819177490899e-10,0.7405955432999302,0.0006281310385105375,0.00040821111718790826
p51047,0.09558202052708172,0.05619771617178181,0.22470214463850446,1.2476563331374246e-06,0.028295519162447522,6.788211886498765e-10,0.59348702229746,0.0010964656850348828,0.0006378631825354612
p51165,0.1356246332637202,0.08288112651575782,0.2120097465014119,1.8907437055923359e-06,0.01791171907839404,1.035892372917111e-09,0.5489483523806008,0.0016658115133404787,0.0009567189671769169
p51187,0.11190119991238838,0.05035014610752424,0.27912815837551425,1.3815684400999773e-06,0.027843117087876616,7.948293982855418e-10,0.5291171995428218,0.0010626851300754223,0.0005961114805298615
p51683,0.0801949108549321,0.039818891044962335,0.26719889893644233,9.893931245694974e-07,0.03801820157568873,5.716036396087616e-10,0.5735145379657447,0.0007970259060513675,0.00045654375145017965
p51131,0.02766949949642156,0.02811758832037475,0.1821979825636373,4.076993228947875e-07,0.031084468153100328,2.556144655066167e-10,0.7301742810578183,0.0004588975903979181,0.00029687486331245156
p51091,0.15757634987313476,0.1181405082538573,0.18166772577891022,2.5536626298151596e-06,0.011788705664716948,1.4507457817910694e-09,0.5270850438558637,0.002371583717573243,0.0013675277425681917
p51177,0.07940990833769894,0.05491062703432586,0.19233999828085774,1.0848331730080325e-06,0.02921941937611102,6.148303340014938e-10,0.6424667255256282,0.0010340205191126158,0.0006182154782625064
p51041,0.05870361068123796,0.06929356515459821,0.11656128195868819,1.0154483309523054e-06,0.020927189994719625,6.47998096385379e-10,0.7326057181563977,0.001162591301365767,0.0007450266566632517
p51025,0.04919593794386423,0.09038487636561504,0.07555609639367883,1.0957310358063415e-06,0.013557424926234466,7.582959497592132e-10,0.7689745030189384,0.0013888418789681776,0.0009412229833691376
p51149,0.0469713244948775,0.060069820634977046,0.11775472283986058,8.251546647314659e-07,0.021227691316115592,5.370452703870234e-10,0.752370261010951,0.0009716449108882298,0.0006337091006201273
p51650,0.03008585907895698,0.03674309550675517,0.14587918535538755,4.915127380590416e-07,0.024937264000178313,3.205879781490575e-10,0.7613880221686798,0.0005819644919245614,0.00038411756479161767
p51069,0.11471155234706774,0.04258160322645038,0.3247641941515254,1.3861118282260935e-06,0.02845902487934438,8.33429893946895e-10,0.4879940028291908,0.0009612925631521196,0.0005269430580111586
p51033,0.06727326224233274,0.04948532846691347,0.1786434485342277,9.321649468014388e-07,0.03114647950391635,5.388869892414325e-10,0.671970197449458,0.0009211317710488602,0.0005592193282691585
p51570,0.05208308046395865,0.0648172922164131,0.11428220474830345,9.124387475579313e-07,0.02103882358330416,5.893858907519702e-10,0.746026237129335,0.0010630503905651662,0.0006883984399870955
p51810,0.024076396755683252,0.0328466337012352,0.13168345691291286,4.1340885973575514e-07,0.022506452346868534,2.77501093443166e-10,0.7880374752084882,0.000507113794778499,0.00034205759367265573
p51103,0.03936573669161027,0.03289998376491325,0.19762677661065575,5.489676653854398e-07,0.034836357176955254,3.28012543383248e-10,0.6943346948337824,0.0005755338473020987,0.0003603677791030529
p51159,0.049268997458455456,0.03604536394642564,0.19579060489390301,6.673974686378196e-07,0.03658071622473835,3.869158155599248e-10,0.6812378354953642,0.0006666488463198947,0.0004091653504090642
p51117,0.05638644294353275,0.11646177200026657,0.06850131501053068,1.3746358713126072e-06,0.010593147367791017,9.678410396959962e-10,0.7450680221489142,0.0017744468518026406,0.0012134780734499584
p47065,0.050383456699927914,0.4697101218831284,0.005739070349436745,2.942944787168732e-05,0.00019013699046558082,2.5454605258479987e-08,0.40358641898010666,0.03645319577149974,0.0339081444229579
p47115,0.05031140112581172,0.45392489587069124,0.004603364850289576,3.6385815459131635e-05,0.000145946334774668,3.181232058668792e-08,0.4055238907724341,0.04360801782259166,0.04184606559562728
p47185,0.103400292437931,0.5268746547051414,0.009208623112865716,4.3758570730213845e-05,0.00026548273624324735,3.558209955717593e-08,0.2522866395497553,0.05960947413641509,0.048311039168818584
p47129,0.10431771042734388,0.5328625801557395,0.014140412379368252,2.894200869119033e-05,0.00042882185618201967,2.305730493823569e-08,0.2769157963907347,0.04048361271257506,0.030822101012060576
p47013,0.09611822446459939,0.4815986667610856,0.01792723110671022,2.0585078840569415e-05,0.0005513105543395637,1.593669378348319e-08,0.3543715131031987,0.028709543250935717,0.02070290974359633
p47123,0.05206722292026467,0.4770974033873371,0.009190815524651078,1.8765390439515358e-05,0.0003295557054454811,1.5702538803598494e-08,0.41504033181965716,0.024871765100581533,0.021384124449084725
p47149,0.10968368185740815,0.4949568383947615,0.005665580675220866,6.966079716008246e-05,0.00015299345607856543,5.745847125420822e-08,0.2195574195796458,0.09155103474767734,0.0783627330335764
p47159,0.14020975503294272,0.5169962270874752,0.008915087916370464,5.926590641006059e-05,0.0002371542985469498,4.7177564438754954e-08,0.18875196678372605,0.08256745169208148,0.06226304410488277
p47169,0.15829546992118304,0.5093941076967613,0.008713543853784936,6.645946282973264e-05,0.00022554505281238907,5.2349170916099354e-08,0.1625857546135397,0.09307968618976321,0.06763938086015489
p47165,0.16827103592862105,0.49652282255267993,0.007753880049016722,7.751376510338508e-05,0.00019609796475003277,6.074389579041564e-08,0.14138370979509818,0.10861668342624839,0.07717819577458657
p47061,0.06551364902116158,0.47903982780381993,0.005499969524589181,4.254766768046343e-05,0.0001665283966318555,3.632414270915789e-08,0.347514066729205,0.05324573878527587,0.04897763574749349
p47003,0.09186103099966068,0.4869153953836219,0.004559816091905596,6.670754131875594e-05,0.00012752970773359827,5.672850458518824e-08,0.2573130247683668,0.08239217239525362,0.07676426638363432
p47027,0.16668917057238952,0.5215305689023281,0.012525935641796576,4.940100504094017e-05,0.000330712602466521,3.814007012430926e-08,0.18177536010061088,0.06891588406282617,0.04818292897247128
p47097,0.11555305456093608,0.30910457440012434,0.00081824863184674,0.0002600537390534639,1.958022939327888e-05,2.2292174801805583e-07,0.028482605061773792,0.25616191223050855,0.2895997482246158
p47105,0.06751401424787239,0.49749316118236614,0.011430322694573513,2.1176513849520888e-05,0.00038660099617946077,1.732475077901201e-08,0.37061984805126547,0.02890623933653226,0.0236286196526105
p47041,0.111709711429166,0.514750787661843,0.00802906285492504,5.3215324475804804e-05,0.00022255494546023636,4.320583578865689e-08,0.23435993227626942,0.07235299287083229,0.05852169943119251
p47081,0.14415155091911871,0.4510349132946234,0.003244594099436092,0.00011412456241313071,8.298706859112144e-05,9.53312321596943e-08,0.1299964326951059,0.14122845919054525,0.13014684283893438
p47141,0.12409599123106776,0.5341081954015116,0.01041375874160553,4.6651021985306985e-05,0.0002904863253650066,3.733454186798188e-08,0.21634058911120632,0.06479584206589463,0.04990844876682204
p47177,0.08592437735429459,0.5006168158109549,0.006698794372132255,4.808453486989058e-05,0.00019402012285912336,4.001095410983092e-08,0.28893131545051576,0.06297391424888509,0.05461263809453435
p47095,0.17343779760594774,0.2941770061807712,0.0010594569195875863,0.0002473503795585752,2.4843876375442958e-05,1.9929674088061383e-07,0.025228089586685015,0.28783880098387166,0.21798645517046208
p47089,0.07378889717295843,0.49787038465835565,0.018204913296653562,1.3649840500253903e-05,0.000663696053008962,1.084389627035992e-08,0.37577241602100103,0.01912566857949499,0.01456036353413093
p47075,0.11773938315806835,0.34992202458029975,0.0010052044895068396,0.0002355832905749108,2.4471719147238372e-05,2.0543806903508884e-07,0.04031925244952459,0.23312298430236655,0.25763089057244276
p47099,0.10130508457770587,0.48812924657046186,0.002660319596471619,0.0001072015558854896,7.207341196865511e-05,9.513235680012884e-08,0.17199945076922032,0.11480461223734437,0.12092191614858498
p47073,0.09574457313917209,0.4529270703324245,0.024763470606692373,9.976832193640204e-06,0.0009118356937610953,7.611842188492273e-09,0.401980077782745,0.013811114514209718,0.009851873486959168
p47173,0.08058523430887907,0.48446274390711275,0.01852657044045261,1.7113680573211573e-05,0.0006067454876824759,1.335948589223817e-08,0.3742754681832935,0.023938143956434135,0.017587966676086496
p47009,0.055820375902017626,0.47566739763202154,0.011876971425516946,1.618746975071347e-05,0.00042875340307247327,1.324967838313972e-08,0.41596776819970777,0.022145032245490477,0.01807750047274422
p47023,0.11805114174841966,0.41305527933679265,0.0014881404641653615,0.00018593969168657963,3.738487080383103e-05,1.6388219877763452e-07,0.07106843145069357,0.19079005641422886,0.20532346214101074
p47087,0.14863486120916133,0.530929529011755,0.010901209624725265,5.266580879078383e-05,0.0002918533084874765,4.1460296483444806e-08,0.18142044590149956,0.07379209762059201,0.05397729605469215
p47127,0.07666065362534277,0.48279965299577887,0.004116966625555794,6.0124318773046055e-05,0.00011931395457478283,5.224329559841242e-08,0.2960836240992502,0.07098683378562284,0.0691727783518061
p47163,0.09955902287775593,0.4406564043669743,0.02937240713208043,6.8823501234475154e-06,0.0012192067417680487,5.182788422379907e-09,0.4130780742655433,0.009455156489785593,0.006652840593180527
p47019,0.0863450227444957,0.4586643709343331,0.02686135068024057,6.2740323348764565e-06,0.0012255852118604733,4.816135431701165e-09,0.41187376186362223,0.00869836378688171,0.006325265930095824
p47179,0.0894965180750703,0.46778997629910435,0.025532982490303092,7.85812787658696e-06,0.001066211695624721,6.0531673203836105e-09,0.39724076869528696,0.01091136932439754,0.007954309239169358
p47161,0.2220950084668382,0.3929155712131293,0.003341423484097355,0.0001328319647181013,8.026245591916697e-05,1.0472882439211002e-07,0.06917855136811545,0.18466884707386938,0.1275873992444887
p47111,0.1738538415210016,0.5151992020206818,0.010094979602560077,6.298477189754921e-05,0.00025970626776423175,4.8897510608097236e-08,0.15070407745159012,0.08812577455588537,0.06169938491110867
p47069,0.10314732918485756,0.4117391709542639,0.0011267273352061034,0.00021998401766904255,2.832533088267282e-05,2.0031105080593009e-07,0.0582487001125635,0.19606086567063205,0.22942869708287442
p47017,0.1618786093251639,0.3807706100839739,0.0019222437955114453,0.00017063174557722878,4.6840780485819534e-05,1.4136699027692592e-07,0.06294603569219312,0.20040800314186483,0.19185688406823953
p47181,0.10770047996000973,0.47455598508384017,0.0022252833630518514,0.00013030556541963157,5.882595017290428e-05,1.1598662476470948e-07,0.1334236845162913,0.13649444400852753,0.14541087556606197
p47107,0.057678479131740686,0.49147419561937333,0.00837960151252123,2.364613275465524e-05,0.00028634548533319656,1.9887961477620078e-08,0.3841263184658654,0.030993995661514635,0.027037398102935324
p47175,0.08429564352307,0.5126789681643129,0.007818280536148449,4.113064305968482e-05,0.0002328672032740996,3.407560100322563e-08,0.29389705902283253,0.054514998511983194,0.0465210183197182
p47083,0.19516208367778243,0.41180736762747794,0.003361241677219968,0.00012717528467058088,8.210830096435228e-05,1.0192721118867162e-07,0.0852658033097721,0.1720506706615257,0.1321434475333758
p47055,0.0926515343226895,0.49368352669787413,0.0030862918381182607,8.837420968374251e-05,8.576988395813244e-05,7.815861671410034e-08,0.21384241368131882,0.09614850765812796,0.1004135035496129
p47085,0.17128607485226874,0.41977410883064226,0.002972109796530229,0.0001300429922238322,7.370163525695471e-05,1.0650166700843338e-07,0.09478743883498966,0.1673371991616831,0.1436392173947381
p47153,0.06221138903270629,0.4855426954053083,0.006159476731866763,3.610140948402914e-05,0.0001930056516217779,3.076378840353183e-08,0.35869312432625466,0.04563447400694483,0.041529702672025055
p47145,0.07989925538703875,0.5147431959890849,0.011897306778467962,2.5077408740609146e-05,0.0003839174289961558,2.0375387392928635e-08,0.330879348551836,0.03445866189853797,0.02771321618191032
p47125,0.20243942536729675,0.4325056245146198,0.004532187406869838,0.00011331798986876669,0.00011031747013336012,8.91307045169609e-08,0.09140624651503394,0.15836294655139577,0.11052984505407737
p47079,0.20396258229304104,0.3665135897108329,0.002330071746419909,0.0001578594875546694,5.58518035789363e-05,1.2643126309027516e-07,0.05692718028145531,0.21059134361599438,0.15946139462985953
p47043,0.17055132466200956,0.4439169661053627,0.0039930912115283155,0.0001102229648962172,9.979714353406951e-05,8.916505195719403e-08,0.11509207861678823,0.14748850022154028,0.11874792990928866
p47059,0.08081760329571047,0.4670665638878744,0.02168322701182962,9.34411439745857e-06,0.0008622400104542436,7.302430490496261e-09,0.40679584264303176,0.01306292001304869,0.00970225172122292
p47171,0.0743701039008405,0.44872296709853515,0.021715378655089757,7.061160215568145e-06,0.0009584894180901262,5.528469838797916e-09,0.43697691671506994,0.00987354743423011,0.007375530089459112
p47031,0.07754526286192934,0.4862062988960846,0.005209796052707493,5.350900490677089e-05,0.00015070372445040754,4.5419040527656307e-08,0.3022122362700189,0.0671019977937068,0.061520149977155145
p47135,0.13712588479302926,0.4416071444104301,0.0024765230537699854,0.0001353053455971613,6.308519385085878e-05,1.1529488088414031e-07,0.11014172239132304,0.15255321385320597,0.15589700566391285
p47187,0.13261831488371,0.47666813473354425,0.0045946704142518086,8.85320363323893e-05,0.00011995116112724061,7.297944444613934e-08,0.17134306971309826,0.1151428072019931,0.0994244468764984
p47035,0.09971203498618851,0.535731988925195,0.011224453230205333,3.4552957114090366e-05,0.0003372820752665454,2.7954821174522417e-08,0.2675210822199208,0.0475586675728049,0.037879910078483604
p47093,0.07297747120580758,0.5082060451842454,0.015525747799541988,1.818421864607132e-05,0.0005292128148342011,1.4564203588970914e-08,0.3577055084865183,0.025389795567199835,0.019648020159003028
p47029,0.06568580494816292,0.46986300028502204,0.017110320277401173,1.0542322299816601e-05,0.0006786127138103082,8.437455353392726e-09,0.4204934947146576,0.014752853897953848,0.011405362403236953
p47067,0.0958733655025143,0.43818508886675184,0.02353822351630344,1.1394310766628081e-05,0.0008100775604219802,8.64695989963712e-09,0.4147623078348533,0.015739227750118982,0.01108030601130952
p47071,0.10591447579153201,0.4611591521127027,0.0017886559042663741,0.00015675239151331644,4.652466426696297e-05,1.410469234246096e-07,0.10378605962518021,0.15751574397345608,0.16963249449015913
p47025,0.08806687699850957,0.446497754784426,0.020534119008420528,1.4725635518992878e-05,0.0006644426601575212,1.1259185817450859e-08,0.4093173412314888,0.020417041933296447,0.01448768648899633
p47143,0.07397995007999301,0.5185451056741854,0.009011729139292553,3.052845973065482e-05,0.0002877841928216781,2.5357858359625198e-08,0.3229661429418472,0.0405702445086189,0.03460848964565219
p47133,0.14019780569283954,0.5332538927869568,0.012657100121577171,4.2592767494441645e-05,0.00034936966418691275,3.347569912521968e-08,0.2100915615011202,0.059688938560967,0.04371870542915878
p47131,0.19233563945994342,0.3112794538945337,0.0013369746260312677,0.00021626415942098114,3.1483012198063e-05,1.7356989642635343e-07,0.031588463175531954,0.2618101004379279,0.20140144766451626
p47147,0.1762502904998185,0.4762489455559516,0.006379175648125778,9.410329683664136e-05,0.00015775068158828184,7.355323104208864e-08,0.11730448940788601,0.13186932913127428,0.09169584222528777
p47189,0.13244659377217335,0.5042523328908936,0.007177207629741773,6.917057770829223e-05,0.00018887988526314884,5.5565645570264765e-08,0.18667148028055255,0.09504658592511384,0.07414769347290806
p47057,0.08412611599152418,0.4839384884304539,0.020261383946411412,1.4223448104000782e-05,0.0006991249487957036,1.1081438375960245e-08,0.3764818576083318,0.019875608507524543,0.014603186037416156
p47011,0.04746718896416958,0.4719357495303396,0.006248352443450307,2.480319265205698e-05,0.00021590792425673564,2.1426660971744763e-08,0.4145446782894422,0.030985633315938246,0.028577664913090377
p47157,0.0848211692924558,0.3637987694784155,0.0006551414650224985,0.0003193800773894372,1.6029798860476402e-05,2.963506095241895e-07,0.030693207994183697,0.1924962909831863,0.3271997145598768
p47121,0.06619000967886542,0.5083683012428892,0.008621937810599752,2.7698020264982663e-05,0.0002832718320311803,2.3167584850727628e-08,0.3484388758505183,0.03650219120677965,0.03156769119046643
p47103,0.07721061099217615,0.49064100986591735,0.003522979333684373,6.767438750349151e-05,0.0001019548438940433,5.987899688206803e-08,0.27593277036357433,0.07538728779759012,0.07713565253666324
p47037,0.14741677661479538,0.48151579016680723,0.0056188485382191195,8.697756767484561e-05,0.00014379671834015238,6.99947483640303e-08,0.15362111022069908,0.11845428208688648,0.0931423480918292
p47007,0.07567911189597189,0.5117849483402669,0.008018718077252837,3.519665323774382e-05,0.00024856034529284986,2.9340717279959963e-08,0.31783398575916044,0.04637430466638671,0.04002514492171342
p47183,0.1898038190003108,0.34063045548787513,0.0017535803305591272,0.000184625059026547,4.171815342744814e-05,1.4863175345382605e-07,0.04383991595701215,0.2381932096082271,0.1855525277718083
p47117,0.09976695624961633,0.48549516343706917,0.00392574032069259,7.836410230201983e-05,0.00010794263410809168,6.716225685345052e-08,0.22645647149005585,0.09387869495310096,0.09029059965079825
p47091,0.09270863517212917,0.4476219834526451,0.030965888398685717,5.393354345972064e-06,0.0014622644425337586,4.066209184254508e-09,0.4145721614961052,0.007411264000853819,0.0052524056164920336
p47155,0.05739278385524893,0.4789916034471888,0.014274019074011839,1.320492006085463e-05,0.00054064492800251,1.0699322753781628e-08,0.4159363020051032,0.018293203426921492,0.014558227644139743
p47139,0.04361312378243868,0.47307856227489536,0.006778941245302738,2.0467419852481736e-05,0.0002465813756931713,1.766424922979264e-08,0.4268890979825229,0.025793508845719577,0.02357969940932579
p47077,0.13482525629101894,0.40747867735790805,0.0018192646369184862,0.00016818343282278556,4.5346942319068264e-05,1.4395137930341667e-07,0.07613283565837334,0.186014947673095,0.19351534405616508
p47109,0.10430104495579538,0.4428744087254797,0.0014410538764528032,0.0001851399528220881,3.69226116977936e-05,1.680780055062954e-07,0.08030891921785778,0.1764548990051757,0.19439744357671337
p47049,0.1301746123659638,0.5208560493121446,0.014456035701898556,3.4296483915828224e-05,0.0004097495770080502,2.6790996364959124e-08,0.2511887652665989,0.04802301144201006,0.03485745305946377
p47005,0.17612445193527176,0.39817615327974426,0.002503602145232005,0.00014589039372322663,6.134787500835763e-05,1.1941605576483912e-07,0.07711651586525116,0.18555652601657285,0.16031539307314055
p47137,0.1504582845888461,0.5127494514462754,0.01492334004869392,3.7470247105641564e-05,0.0004073057732733981,2.8795991852134384e-08,0.2328489417646826,0.0521058648191504,0.036469312515980665
p47051,0.06273948714916991,0.47150368782556706,0.0041104749234227985,4.939820172914171e-05,0.00012395634460534935,4.334623898585182e-08,0.3470999689590877,0.05768954750672149,0.056683435743457675
p47167,0.10095538642649414,0.3351857755594142,0.0007435154155720475,0.00028948440222551424,1.7964585257935813e-05,2.5678100562686647e-07,0.029913008891270736,0.2278907734048502,0.3050038345339096
p47001,0.08790280047467629,0.5193160565416114,0.01586844115707494,2.187855480912195e-05,0.0005098955372420425,1.7393840271064114e-08,0.3224679617601006,0.030642552351202508,0.023270396229442745
p47015,0.09877907032707721,0.5021508623086579,0.00649731188158246,5.763777786626586e-05,0.00018075074959746407,4.754253079954391e-08,0.25122982941866173,0.07623977347463645,0.06486471651938985
